Initial_Price,Inventory,Product_Score,Shop_Score,Active_Time_Left,Product_Cost,Target_Price
20,0.181409,0.088412,1,0.510786,16,23.21
19,0.267796,0.63881,0,0.618236,15.2,20.32
20,0.088655,0.57541,0.360785,0.795856,16,23.77
21,0.514688,0.694307,1,0.250254,16.8,27.76
21,0.306487,0.683677,0.596514,0.558325,16.8,25.81
12,0.960177,0.690261,1,0.885926,9.6,12.18
16,0.281664,0.885197,0.710383,0.861221,12.8,20.27
13,0.592578,0.887985,0.569194,0.795805,10.4,14.38
9,0.442084,0.075321,0.080868,0.585348,7.2,9.08
20,0.987363,0.726933,0.450695,0.766359,16,17.66
21,0.848868,0.936342,0.787246,0.215372,16.8,25.46
11,0.542902,0.734219,1,0.883424,8.8,13.2
18,0.06962,0.059741,0.052302,0.294968,14.4,21.86
19,0.453347,0.064882,0.393639,0.15489,15.2,20.86
27,0.483742,0.309432,0,0.331356,21.6,28.09
16,0.415489,0.03193,1,0.384523,12.8,17.11
15,0.252635,0.985217,0.716308,0.316748,12,21.27
25,0.801763,0.32053,0.277532,0.198424,20,24.38
15,0.380306,0.632291,0.765908,0.534156,12,18.52
23,0.102201,0.087942,1,0.42976,18.4,27.79
18,0.952051,0.731655,1,0.292305,14.4,20.76
12,0.43497,0.341974,0.830541,0.35272,9.6,14.03
27,0.875419,0.811022,0,0.914564,21.6,20.71
15,0.136471,0.264969,0.689045,0.240527,12,19.06
18,0.757036,0.061695,0.581086,0.761162,14.4,15.47
13,0.597681,0.162134,1,0.800607,10.4,12.55
25,0.039328,0.047331,0.339027,0.178034,20,31.38
16,0.758715,0.326383,0,0.554705,12.8,14.17
7,0.025169,0.960089,0.716927,0.462208,5.6,10.31
13,0.615197,0.668187,0.058626,0.203644,10.4,13.38
21,0.071624,0.659302,0.721836,0.235985,16.8,29.7
16,0.709673,0.174261,0.934293,0.005331,12.8,17.28
19,0.146298,0.001927,1,0.829673,15.2,20.45
14,0.722059,0.218892,1,0.88241,11.2,12.91
14,0.050785,0.196441,1,0.840734,11.2,16.66
19,0.079891,0.834159,0.441219,0.246527,15.2,25.95
19,0.221489,0.942962,0.51537,0.631205,15.2,24.31
8,0.88578,0.816378,0,0.298896,6.4,7.09
23,0.795015,0.87836,0.32025,0.003015,18.4,25.16
10,0.5108,0.7276,0.698559,0.911899,8,11.17
15,0.92591,0.14168,1,0.220944,12,14.13
12,0.388417,0.113917,0.726971,0.481197,9.6,12.98
10,0.523425,0.854158,1,0.193915,8,13.94
30,0.986085,0.089786,0.14477,0.827339,24,22.36
4,0.421882,0.980414,0,0.581762,3.2,4.06
17,0.31372,0.816635,0.864775,0.690816,13.6,22.42
14,0.303424,0.320118,0.380151,0.630295,11.2,15.42
11,0.578363,0.252525,0.544312,0.654081,8.8,10.92
5,0.531022,0.383007,1,0.570083,4,5.63
17,0.037757,0.249232,0.312177,0.840893,13.6,19.51
16,0.50908,0.864086,1,0.738607,12.8,20.71
16,0.438792,0.702164,1,0.228802,12.8,21.75
22,0.690522,0.167975,0,0.330211,17.6,21.07
10,0.779247,0.179246,0,0.276132,8,9.33
20,0.047229,0.849905,0.801362,0.897598,16,27.48
8,0.074561,0.365112,1,0.925123,6.4,9.85
15,0.604845,0.381035,0.588082,0.618576,12,15.36
15,0.71235,0.041207,1,0.139304,12,15.06
22,0.150775,0.634163,0.722482,0.137529,17.6,30.7
16,0.614764,0.804178,0.712049,0.365868,12.8,19.36
13,0.150851,0.897313,0.748341,0.11547,10.4,19.31
23,0.461732,0.194763,0.710377,0.511833,18.4,24.57
25,0.980263,0.857342,0.38835,0.259356,20,24.73
13,0.843519,0.17673,1,0.110478,10.4,13.15
20,0.691915,0.373521,1,0.188114,16,22.7
14,0.462799,0.382279,0.321042,0.323959,11.2,15.39
17,0.916774,0.570645,0.457387,0.665539,13.6,15.38
18,0.732567,0.511137,0.079367,0.311959,14.4,17.29
10,0.002101,0.529077,0.840185,0.523949,8,13.72
17,0.672929,0.523203,0,0.333768,13.6,16.39
11,0.578746,0.931878,0.433367,0.088335,8.8,13.34
12,0.479006,0.246576,0.973654,0.088286,9.6,14.24
14,0.436119,0.208303,0.880115,0.252293,11.2,16.08
7,0.363309,0.81603,0.886854,0.218259,5.6,9.8
9,0.284143,0.303867,0.00956,0.062689,7.2,10.57
18,0.772026,0.675392,0.982325,0.777777,14.4,19.82
20,0.715819,0.923658,0.532808,0.496132,16,22.23
21,0.162831,0.069969,1,0.274251,16.8,25.37
14,0.760708,0.781769,0.461786,0.809833,11.2,13.69
20,0.785828,0.035103,1,0.337676,16,18.64
17,0.339926,0.347451,0.501627,0.123228,13.6,20.55
19,0.444541,0.05888,1,0.456939,15.2,20.03
12,0.366336,0.611822,0.993301,0.234717,9.6,16.2
20,0.840466,0.124015,0,0.563153,16,17.02
14,0.328322,0.75953,0.618774,0.202765,11.2,18.43
9,0.322575,0.794423,0.617964,0.511387,7.2,11.39
13,0.935291,0.408627,0.21063,0.948326,10.4,10.02
19,0.919987,0.943798,0.689705,0.371834,15.2,21.24
18,0.968674,0.17378,0,0.954219,14.4,12.99
11,0.807549,0.942586,0.878093,0.057206,8.8,14.26
20,0.086916,0.46549,0.854889,0.548805,16,26.29
16,0.090911,0.762994,0.750223,0.599797,12.8,21.96
19,0.557082,0.75282,1,0.961753,15.2,22.53
18,0.856184,0.98121,0.776172,0.925185,14.4,19.39
11,0.884198,0.973278,0.633736,0.510906,8.8,12
18,0.636849,0.040091,0.233868,0.759486,14.4,16.15
13,0.955805,0.015971,0.748571,0.975905,10.4,9.45
24,0.151886,0.54329,0.119112,0.7365,19.2,26.83
20,0.221581,0.033878,1,0.953956,16,20.68
17,0.332495,0.657485,0.276178,0.938894,13.6,17.88
12,0.256805,0.534903,0.679235,0.481767,9.6,14.96
17,0.312205,0.666558,1,0.659894,13.6,22.27
17,0.118446,0.441341,1,0.17985,13.6,23.68
10,0.37534,0.272471,0.72133,0.437023,8,11.41
28,0.029774,0.949669,1,0.866124,22.4,41.85
18,0.537782,0.728269,0.572721,0.577232,14.4,20.45
25,0.945828,0.006324,0.997617,0.279454,20,21.71
11,0.445125,0.099328,0.609545,0.122789,8.8,12.34
25,0.624153,0.631692,0.147281,0.231855,20,26.03
10,0.611812,0.288037,0.815136,0.124993,8,11.24
13,0.933379,0.407622,1,0.23378,10.4,13.56
19,0.734519,0.781531,0.426949,0.38358,15.2,20.2
17,0.824821,0.354146,0.051439,0.042899,13.6,16.47
5,0.335849,0.925809,0.335902,0.838711,4,5.61
11,0.907465,0.720452,0,0.40381,8.8,9.42
21,0.185209,0.551926,0.296158,0.567369,16.8,24.73
27,0.407982,0.180965,0.062355,0.636134,21.6,27.38
21,0.737452,0.409591,1,0.132842,16.8,23.99
15,0.333456,0.762882,0.317562,0.082708,12,18.7
20,0.886134,0.990797,0,0.156532,16,18.28
11,0.860656,0.073652,1,0.986225,8.8,8.67
19,0.165118,0.134753,0.512395,0.104515,15.2,23.57
10,0.230746,0.740045,0.624302,0.422656,8,13.08
16,0.052435,0.833781,0.694323,0.875062,12.8,21.37
16,0.858721,0.088773,0.704657,0.584276,12.8,13.83
21,0.339225,0.829418,0.412778,0.017534,16.8,27.25
15,0.393247,0.786732,1,0.888703,12,19.19
23,0.270365,0.688221,0.861624,0.384148,18.4,31.1
17,0.967705,0.227116,0.473311,0.460674,13.6,14.68
7,0.180795,0.513952,0.89162,0.788535,5.6,8.77
20,0.082791,0.695103,0.238011,0.149193,16,26.06
20,0.859953,0.877683,0.626234,0.006035,16,23.49
15,0.935153,0.807019,0,0.100149,12,13.59
18,0.893595,0.900552,0.623276,0.515624,14.4,19.15
16,0.94258,0.857342,0.1808,0.551023,12.8,14
8,0.896472,0.437775,0.453786,0.647652,6.4,7.13
13,0.809757,0.589188,0.422365,0.170766,10.4,13.54
20,0.499376,0.785251,0.739679,0.894633,16,23.07
17,0.996708,0.553916,0.187668,0.073391,13.6,15.78
10,0.903007,0.620903,0.618359,0.384501,8,10.15
21,0.106533,0.573568,0.914756,0.331226,16.8,29.42
13,0.469803,0.73626,0.653773,0.793813,10.4,14.9
12,0.340196,0.988079,0,0.283548,9.6,13.29
11,0.604889,0.132864,0.700364,0.14601,8.8,11.73
14,0.426739,0.113452,0.57146,0.593352,11.2,14.51
30,0.669471,0.701602,0.125646,0.005661,24,31.99
19,0.961962,0.058418,0.034286,0.927794,15.2,13.88
27,0.406204,0.559537,0.495229,0.215271,21.6,32.54
17,0.405004,0.485591,1,0.385122,13.6,21.34
18,0.76165,0.095827,0,0.737566,14.4,15.26
12,0.851251,0.800466,0.297799,0.781948,9.6,10.78
22,0.985542,0.060306,0.540738,0.227753,17.6,19.21
24,0.645187,0.560201,1,0.009453,19.2,30.34
19,0.304402,0.429844,0.38903,0.818944,15.2,20.55
20,0.179902,0.265163,1,0.660818,16,24.04
18,0.419193,0.49274,0.511276,0.392053,14.4,20.78
18,0.90483,0.07041,0.411208,0.870731,14.4,13.96
21,0.328182,0.086125,0.564756,0.297301,16.8,23.7
22,0.276371,0.24306,0.60813,0.782489,17.6,24.03
11,0.277365,0.93863,1,0.992093,8.8,15.03
13,0.097207,0.37013,0.096053,0.29888,10.4,15.8
15,0.145645,0.188918,0.496667,0.852076,12,16.63
7,0.462494,0.802954,0.775868,0.906168,5.6,8.28
24,0.902609,0.145011,0.538058,0.871714,19.2,19.1
22,0.594886,0.868504,0.60695,0.528865,17.6,25.68
17,0.11918,0.292904,1,0.179965,13.6,22.67
15,0.132542,0.053152,0.28086,0.732712,12,16.6
13,0.200518,0.568732,0.123614,0.042188,10.4,16.11
18,0.753288,0.215925,0.084931,0.506042,14.4,16.29
19,0.117567,0.174096,0.999063,0.076734,15.2,24.84
15,0.577959,0.292769,0,0.310947,12,15.1
14,0.20705,0.623563,0.409454,0.569141,11.2,16.88
16,0.425367,0.176712,0.412165,0.805132,12.8,15.97
6,0.444574,0.591257,0.562765,0.833161,4.8,6.53
25,0.507617,0.489266,0.816748,0.205794,20,30.39
8,0.525733,0.547908,1,0.73068,6.4,9.3
12,0.042429,0.699521,0.28266,0.803414,9.6,14.42
19,0.164419,0.245811,0.854198,0.043129,15.2,24.88
10,0.450227,0.186627,0.708058,0.107187,8,11.51
11,0.707971,0.110583,0,0.435084,8.8,10.23
12,0.777588,0.274059,0.390342,0.220881,9.6,11.85
19,0.777103,0.01025,0.533836,0.880622,15.2,15.49
28,0.502779,0.62936,0.580215,0.719688,22.4,30.83
17,0.956748,0.295172,0.763002,0.713007,13.6,14.7
11,0.331874,0.187287,0,0.76986,8.8,11.15
19,0.481458,0.095288,0.623128,0.330747,15.2,20.24
14,0.748374,0.283756,0.261162,0.22861,11.2,13.78
16,0.85784,0.214924,0,0.626344,12.8,13.31
22,0.41446,0.285604,0.862148,0.414479,17.6,25.3
13,0.848685,0.47141,0.96764,0.936781,10.4,12.42
17,0.444571,0.549497,0.273375,0.642452,13.6,17.91
12,0.715747,0.845113,1,0.3869,9.6,15.29
16,0.008448,0.98851,0.409242,0.85512,12.8,20.6
18,0.025201,0.048868,0.633245,0.380793,14.4,22.07
12,0.94045,0.232118,0.050631,0.17831,9.6,10.71
15,0.102138,0.643311,1,0.781659,12,20.4
15,0.661968,0.161467,0,0.472209,12,14.11
13,0.283259,0.870146,0.554274,0.25948,10.4,17.26
11,0.200842,0.217402,0.94756,0.692399,8.8,12.8
9,0.388334,0.741755,0,0.980485,7.2,8.54
16,0.925902,0.653021,0.505265,0.246254,12.8,16.2
15,0.570274,0.798886,0.561391,0.790244,12,16.4
28,0.916715,0.031248,1,0.762335,22.4,22.21
4,0.702264,0.229574,1,0.12004,3.2,4.35
17,0.501216,0.704627,0.398054,0.838903,13.6,17.75
18,0.506087,0.087563,0,0.461739,14.4,18.09
23,0.218821,0.030589,1,0.125781,18.4,27.59
19,0.004664,0.357135,1,0.536343,15.2,25.34
12,0.417836,0.589782,0.368997,0.296513,9.6,13.93
17,0.563376,0.052223,0.775444,0.175724,13.6,17.95
19,0.876562,0.065664,0.790933,0.079238,15.2,18.13
15,0.677585,0.043501,0.883138,0.198899,12,15.07
20,0.842333,0.395151,0.702104,0.429589,16,19.76
7,0.926161,0.668427,1,0.641812,5.6,7.48
25,0.941116,0.198027,0,0.087379,20,22.65
24,0.816019,0.876266,1,0.715731,19.2,28.34
15,0.131395,0.432389,0.790236,0.101745,12,20.46
20,0.34663,0.619641,0.491432,0.175599,16,24.96
17,0.208502,0.290427,1,0.713322,13.6,20.23
12,0.867382,0.615255,0,0.885264,9.6,9.31
17,0.79233,0.95366,1,0.983138,13.6,19.85
22,0.349002,0.448015,0.793039,0.652907,17.6,25.78
16,0.859281,0.538901,0.075908,0.133957,12.8,15.13
9,0.407904,0.007409,0.253061,0.638562,7.2,9.09
22,0.261223,0.048955,0.97267,0.034133,17.6,26.57
15,0.998127,0.933302,0.868455,0.509098,12,16.85
14,0.798551,0.212103,0.233639,0.824902,11.2,11.7
11,0.062739,0.724841,0.877858,0.435909,8.8,15.86
21,0.315805,0.398055,0.816145,0.469105,16.8,25.41
11,0.08278,0.736081,0.532098,0.917891,8.8,13.64
20,0.745517,0.651138,0.129447,0.723641,16,17.82
14,0.253099,0.925035,0.842384,0.55913,11.2,19.58
17,0.350899,0.614109,0,0.074262,13.6,19.46
15,0.656196,0.037092,0.802489,0.74384,12,13.51
19,0.834637,0.115576,0.606413,0.341136,15.2,17.59
20,0.721626,0.756444,0,0.857447,16,16.8
11,0.405874,0.451779,0.073457,0.615582,8.8,11.31
22,0.776439,0.604675,1,0.439585,17.6,25.15
20,0.38812,0.863706,0,0.6225,16,20.41
22,0.663517,0.500381,0.647244,0.132723,17.6,25.03
24,0.181991,0.81695,0.442588,0.385648,19.2,31.07
9,0.847596,0.649139,0.845157,0.93921,7.2,8.93
26,0.833604,0.458592,0.777488,0.539997,20.8,26.03
9,0.464332,0.228965,1,0.539152,7.2,9.88
13,0.225003,0.836247,0.980186,0.239715,10.4,19.37
18,0.006,0.510383,0.605752,0.611235,14.4,23.38
22,0.540597,0.026717,0,0.192589,17.6,23
20,0.509198,0.154617,0.464223,0.95914,16,18.66
18,0.046717,0.908682,0.871126,0.270271,14.4,27.79
19,0.569235,0.035257,0.867761,0.579622,15.2,18.4
11,0.980866,0.47156,1,0.773835,8.8,10.36
17,0.807606,0.078882,0.517497,0.696426,13.6,14.52
29,0.590262,0.539855,0.010299,0.765814,23.2,26.48
4,0.789011,0.695139,0.327351,0.589083,3.2,3.83
15,0.777393,0.051964,0.735251,0.119959,12,14.71
16,0.448151,0.938557,1,0.66983,12.8,21.8
12,0.395318,0.430883,1,0.954588,9.6,13.48
16,0.63029,0.971564,0.991078,0.168534,12.8,22.39
17,0.098633,0.376493,0,0.819316,13.6,18.64
15,0.190788,0.578484,0.388083,0.420058,12,18.44
16,0.085556,0.277051,0.876304,0.525392,12.8,20.12
11,0.997684,0.178915,0.764802,0.343187,8.8,9.76
19,0.807164,0.511654,1,0.573054,15.2,20.28
13,0.453319,0.997814,0,0.461881,10.4,13.34
11,0.180557,0.508327,0.912437,0.441237,8.8,14.58
27,0.004424,0.340047,0,0.461663,21.6,32.56
14,0.681314,0.18787,0.353911,0.728331,11.2,12.72
14,0.442782,0.043517,0.634574,0.748895,11.2,13.78
7,0.955966,0.554091,0.424999,0.369322,5.6,6.57
18,0.533355,0.483676,1,0.108481,14.4,22.65
21,0.824669,0.485993,0.863864,0.652865,16.8,21.16
17,0.819213,0.275934,0.677919,0.169339,13.6,17.23
18,0.056484,0.381783,1,0.739231,14.4,23.08
5,0.890335,0.676201,0.102599,0.380206,4,4.48
11,0.951782,0.736471,1,0.806772,8.8,11.58
19,0.221119,0.970605,0.779714,0.372599,15.2,27.36
21,0.774973,0.681363,0.945501,0.206885,16.8,25.33
12,0.415164,0.490452,0,0.49058,9.6,12.43
19,0.463675,0.128403,0.649394,0.19232,15.2,21.08
19,0.681397,0.503831,0.485839,0.184258,15.2,20.68
18,0.932778,0.409669,0.172612,0.300751,14.4,16.11
14,0.857566,0.255597,0.343427,0.592167,11.2,12.23
13,0.958203,0.618066,0.118892,0.496116,10.4,11.01
12,0.633604,0.895014,0.358775,0.916652,9.6,11.9
10,0.066611,0.667502,0.480265,0.646866,8,12.72
18,0.871408,0.575853,0.829872,0.130464,14.4,20.1
16,0.360871,0.64872,0.923215,0.814694,12.8,19.72
24,0.639465,0.961077,0.843701,0.21283,19.2,31.82
22,0.9074,0.864369,0.619096,0.041717,17.6,25.14
19,0.507049,0.782729,1,0.349609,15.2,25.47
16,0.859247,0.311103,0.671811,0.697334,12.8,14.41
1,0.996803,0.271914,0.975149,0.26325,0.8,0.95
22,0.998467,0.957381,0.395214,0.319837,17.6,21.74
23,0.296423,0.516443,1,0.957907,18.4,27.52
15,0.25296,0.417426,0.397733,0.984034,12,16.03
16,0.217777,0.638863,1,0.63646,12.8,21.46
16,0.466561,0.689527,0.130545,0.752908,12.8,15.98
24,0.876664,0.768486,0,0.962245,19.2,18.17
17,0.438511,0.442855,1,0.825062,13.6,19.32
6,0.215744,0.951314,0.433228,0.220241,4.8,8.01
12,0.493379,0.532791,0,0.238109,9.6,12.66
11,0.925035,0.313561,0,0.310702,8.8,9.55
21,0.112946,0.203522,0,0.980509,16.8,22.23
27,0.386504,0.985348,0,0.638821,21.6,27.48
12,0.398747,0.467839,0.071915,0.904918,9.6,11.68
8,0.307956,0.702929,0.877137,0.013693,6.4,11.37
19,0.054963,0.154604,0.124991,0.766702,15.2,21.52
9,0.21152,0.730999,1,0.004398,7.2,13.56
18,0.936953,0.660586,0.33396,0.043288,14.4,18.09
11,0.240287,0.736429,1,0.004869,8.8,16.47
15,0.014857,0.906689,0.709329,0.20695,12,22.65
18,0.426096,0.793316,0.403559,0.329469,14.4,21.45
13,0.62137,0.39497,0.485651,0.959645,10.4,12.17
24,0.361079,0.922156,0,0.908882,19.2,23.37
20,0.958954,0.040945,0.682917,0.584515,16,16.21
19,0.151971,0.794342,0.994398,0.811505,15.2,26.46
19,0.951442,0.837972,0,0.03213,15.2,17.35
23,0.478583,0.541927,0,0.756068,18.4,22.02
23,0.807432,0.630372,1,0.084222,18.4,27.88
23,0.632934,0.972484,1,0.176348,18.4,32.21
19,0.179323,0.397447,0.244107,0.929786,15.2,20.54
3,0.037159,0.50354,1,0.260141,2.4,4.3
14,0.946617,0.480052,0.976157,0.795833,11.2,13.29
17,0.890179,0.709919,0,0.52958,13.6,14.25
21,0.731034,0.017648,0.93832,0.701436,16.8,18.35
24,0.458746,0.063605,1,0.690612,19.2,24.09
15,0.419996,0.116973,0.417471,0.476373,12,15.84
24,0.839212,0.830885,0.848385,0.718866,19.2,26.46
9,0.483797,0.306238,0.74478,0.257145,7.2,10.32
12,0.402465,0.613294,0.364895,0.321866,9.6,13.97
12,0.380376,0.553552,1,0.798958,9.6,14.51
17,0.946462,0.787143,0.523169,0.050721,13.6,18.29
25,0.797639,0.390008,0,0.632303,20,21.36
13,0.879998,0.485991,0.446898,0.345297,10.4,12.56
14,0.903842,0.60431,1,0.796589,11.2,14.29
11,0.66272,0.549548,0.715047,0.446146,8.8,12.13
21,0.270208,0.926181,0.981006,0.782749,16.8,29.37
5,0.252367,0.918733,0.488836,0.990472,4,5.9
25,0.854898,0.394876,0.499621,0.300248,20,24.42
13,0.527715,0.963263,0.693281,0.143006,10.4,17.26
18,0.802161,0.173956,0.805026,0.901308,14.4,15.39
15,0.572489,0.12633,0.69915,0.541559,12,14.97
24,0.733143,0.135079,0.659504,0.97474,19.2,20.34
6,0.519012,0.505662,0.264669,0.636604,4.8,6.11
15,0.770884,0.021525,0.788782,0.993913,12,11.99
15,0.568858,0.94797,0.660911,0.546071,12,18.21
22,0.46571,0.827115,1,0.526426,17.6,29.46
11,0.342689,0.015019,1,0.135428,8.8,12.56
16,0.068209,0.176196,0.692578,0.355705,12.8,20.01
12,0.377924,0.332064,0.412358,0.026219,9.6,14.38
17,0.079626,0.130997,0.280635,0.160395,13.6,21.26
19,0.982817,0.809491,0.811747,0.745637,15.2,19.39
11,0.181613,0.344737,0.63867,0.0304,8.8,14.4
22,0.811859,0.940107,0.428073,0.366543,17.6,23.38
21,0.874962,0.582014,0.621798,0.862346,16.8,19.37
19,0.688413,0.878832,0.29,0.692678,15.2,18.77
21,0.569494,0.844734,0.949016,0.690942,16.8,26.35
13,0.160971,0.905392,0.376436,0.188637,10.4,17.34
16,0.46688,0.45988,1,0.441904,12.8,19.34
12,0.345172,0.546347,0.801746,0.581577,9.6,14.65
15,0.22504,0.798604,0.896789,0.989752,12,19.48
19,0.592512,0.285719,0.052544,0.203906,15.2,19.54
13,0.31227,0.490254,0.684691,0.247733,10.4,16.38
15,0.916306,0.59911,0.970278,0.262173,12,16.7
13,0.909636,0.015533,0.12315,0.750172,10.4,10.23
12,0.257118,0.593481,0.466891,0.456975,9.6,14.6
13,0.110891,0.433676,0.616307,0.056929,10.4,17.57
16,0.192963,0.807361,0,0.508516,12.8,17.94
11,0.499584,0.315245,0.75758,0.21196,8.8,12.69
18,0.728586,0.892889,1,0.798604,14.4,21.71
25,0.208194,0.577857,0.170242,0.297331,20,29.92
20,0.248034,0.18401,0.775273,0.027606,16,25.05
16,0.851672,0.787929,0,0.593432,12.8,13.45
12,0.415849,0.612031,0.580652,0.84384,9.6,13.28
13,0.616685,0.053909,0,0.381016,10.4,12.7
25,0.233666,0.420194,1,0.749858,20,30.62
17,0.101967,0.679069,0.80445,0.511141,13.6,23.38
13,0.515857,0.918602,0.587692,0.540952,10.4,15.62
17,0.477141,0.000402,0.212419,0.959434,13.6,15.59
27,0.152672,0.976759,1,0.803961,21.6,39.66
17,0.621806,0.37658,1,0.032323,13.6,20.32
20,0.54401,0.973784,0,0.709387,16,18.81
18,0.654137,0.604716,1,0.465001,14.4,21.37
15,0.144546,0.828846,1,0.947549,12,20.76
11,0.751528,0.574712,0.769006,0.221433,8.8,12.45
15,0.222049,0.628076,0.000366,0.267072,12,17.37
15,0.519352,0.285576,1,0.081474,12,17.85
19,0.785296,0.586833,0.50954,0.428619,15.2,19.38
21,0.02233,0.750022,0.29804,0.109019,16.8,28.53
21,0.324362,0.858314,0,0.633787,16.8,21.91
18,0.872922,0.755082,0.875269,0.802963,14.4,18.98
21,0.84471,0.698057,0.996403,0.6968,16.8,23.12
13,0.538441,0.864479,0.288235,0.766211,10.4,13.4
23,0.866608,0.322681,0.860288,0.342454,18.4,22.91
19,0.949806,0.670789,0.027829,0.845851,15.2,14.41
15,0.826407,0.450874,1,0.428769,12,15.96
19,0.854115,0.382103,0.623284,0.82401,15.2,16.89
16,0.098743,0.410811,0.506715,0.626496,12.8,19.5
22,0.651304,0.40148,0.549127,0.143423,17.6,24.18
24,0.703517,0.317384,1,0.078387,19.2,27.12
27,0.610241,0.621919,0.975206,0.018333,21.6,34.96
10,0.799615,0.430247,0.864733,0.066725,8,11.16
9,0.034571,0.973802,0.668851,0.458584,7.2,13.09
14,0.770239,0.677801,0.638911,0.113342,11.2,15.99
17,0.731729,0.19857,0.90919,0.027783,13.6,18.26
21,0.259698,0.426701,0.716247,0.754861,16.8,24.52
18,0.257069,0.343346,0.941276,0.39485,14.4,22.45
20,0.600297,0.155215,1,0.375578,16,20.94
17,0.694541,0.601119,0.725368,0.23501,13.6,19.54
13,0.045171,0.73804,0.193192,0.590815,10.4,15.87
21,0.626736,0.566314,0.951812,0.841637,16.8,23.03
20,0.175497,0.794379,0.465929,0.477294,16,25.65
11,0.080966,0.92726,0.35872,0.083742,8.8,15.22
15,0.313701,0.080862,1,0.933242,12,15.3
11,0.414124,0.116518,0.93843,0.486079,8.8,11.89
10,0.394792,0.113801,1,0.125361,8,11.63
25,0.723041,0.287933,0.059718,0.839339,20,21.24
15,0.511625,0.551402,0.605115,0.382405,12,17.29
20,0.343646,0.444644,0.818915,0.108694,16,25.73
18,0.468908,0.449497,1,0.955407,14.4,19.82
17,0.546739,0.688655,0.474427,0.34365,13.6,19.44
11,0.834875,0.148848,1,0.21396,8.8,10.81
11,0.348092,0.119653,0.685409,0.458659,8.8,12.12
19,0.783186,0.140653,0.245373,0.024895,15.2,18.92
22,0.651011,0.844617,0.533488,0.245221,17.6,25.76
7,0.873026,0.371534,0.591322,0.653311,5.6,6.36
12,0.410651,0.611334,0.549454,0.337377,9.6,14.43
15,0.184159,0.910708,0.31798,0.02156,12,20.07
22,0.093178,0.183049,0.510482,0.272411,17.6,27.4
19,0.557359,0.050119,1,0.961489,15.2,17.19
21,0.976832,0.263554,1,0.712526,16.8,18.32
18,0.295722,0.380307,1,0.613263,14.4,21.8
12,0.393159,0.535889,0.202318,0.042594,9.6,14.13
16,0.818799,0.205933,0.094232,0.978785,12.8,12.55
23,0.394012,0.757715,1,0.547834,18.4,30.73
17,0.890825,0.617241,0.81257,0.511985,13.6,17.71
10,0.030126,0.778912,0.820576,0.811014,8,13.81
24,0.899812,0.194258,0.19128,0.716148,19.2,19.48
19,0.291106,0.245984,0.818946,0.830885,15.2,20.86
20,0.980712,0.640564,0.649862,0.14696,16,20.9
26,0.772604,0.400107,0.632703,0.590251,20.8,25.33
14,0.812443,0.962721,1,0.847114,11.2,16.67
13,0.474721,0.763668,0.2152,0.342396,10.4,14.4
4,0.302487,0.170791,0.69606,0.14486,3.2,4.79
17,0.324124,0.119176,0,0.183648,13.6,19.27
20,0.886464,0.33027,0.83063,0.163507,16,20.45
16,0.429542,0.798622,0.057317,0.425432,12.8,16.98
17,0.003079,0.605087,1,0.605589,13.6,24.13
21,0.618997,0.217494,0,0.094121,16.8,21.71
19,0.638415,0.028774,1,0.026789,15.2,19.96
19,0.602134,0.512814,0.188531,0.088715,15.2,20.52
16,0.084898,0.939539,0,0.271668,12.8,19.39
16,0.18879,0.576549,0.713256,0.342248,12.8,21.13
22,0.773086,0.953241,0.716949,0.776725,17.6,24.39
16,0.590304,0.480687,0.126389,0.743627,12.8,15.03
14,0.686036,0.990791,0,0.109977,11.2,14.05
14,0.073091,0.493248,0,0.478069,11.2,16.45
16,0.561468,0.827867,0.433363,0.647885,12.8,17.43
17,0.25863,0.276282,0.771758,0.842549,13.6,18.93
19,0.221184,0.067819,0,0.388469,15.2,21.54
17,0.115101,0.72136,0.665708,0.315228,13.6,23.51
